-0	3.14159	8.77868
0.015708	3.12588	8.77215
0.0314159	3.11018	8.75267
0.0471239	3.09447	8.7206
0.0628319	3.07876	8.67649
0.0785398	3.06305	8.6211
0.0942478	3.04734	8.55529
0.109956	3.03164	8.73966
0.125664	3.01593	8.64765
0.141372	3.00022	8.54796
0.15708	2.98451	8.96526
0.172788	2.96881	8.83028
0.188496	2.9531	8.96017
0.204204	2.93739	8.80443
0.219911	2.92168	9.18924
0.235619	2.90597	8.99888
0.251327	2.89027	9.08053
0.267035	2.87456	8.88021
0.282743	2.85885	9.20691
0.298451	2.84314	9.25269
0.314159	2.82743	9.5825
0.329867	2.81173	9.60128
0.345575	2.79602	9.31597
0.361283	2.78031	9.59778
0.376991	2.7646	9.57958
0.392699	2.74889	9.84609
0.408407	2.73319	9.79752
0.424115	2.71748	10.0416
0.439823	2.70177	9.96265
0.455531	2.68606	10.5184
0.471239	2.67035	10.7416
0.486947	2.65465	10.5811
0.502655	2.63894	10.7597
0.518363	2.62323	11.3198
0.534071	2.60752	11.0649
0.549779	2.59181	11.5876
0.565487	2.57611	11.672
0.581195	2.5604	12.1874
0.596903	2.54469	12.7249
0.612611	2.52898	13.2728
0.628319	2.51327	12.555
0.644026	2.49757	12.9008
0.659734	2.48186	14.5595
0.675442	2.46615	14.6928
0.69115	2.45044	14.693
0.706858	2.43473	15.3297
0.722566	2.41903	16.6314
0.738274	2.40332	16.5792
0.753982	2.38761	22.6378
0.76969	2.3719	21.9215
0.785398	2.35619	39.7293
0.801106	2.34049	22.1418
0.816814	2.32478	19.374
0.832522	2.30907	17.7595
0.84823	2.29336	16.6183
0.863938	2.27765	15.7374
0.879646	2.26195	15.0218
0.895354	2.24624	14.4209
0.911062	2.23053	13.9042
0.92677	2.21482	13.4522
0.942478	2.19911	13.0517
0.958186	2.18341	12.693
0.973894	2.1677	12.3691
0.989602	2.15199	12.0746
1.00531	2.13628	11.8054
1.02102	2.12058	11.5581
1.03673	2.10487	11.3301
1.05243	2.08916	11.1192
1.06814	2.07345	10.9235
1.08385	2.05774	10.7416
1.09956	2.04204	10.5722
1.11527	2.02633	10.4141
1.13097	2.01062	10.2664
1.14668	1.99491	10.1283
1.16239	1.9792	9.99909
1.1781	1.9635	9.87814
1.19381	1.94779	9.76488
1.20951	1.93208	9.65884
1.22522	1.91637	9.55959
1.24093	1.90066	9.46674
1.25664	1.88496	9.37995
1.27235	1.86925	9.29891
1.28805	1.85354	9.22335
1.30376	1.83783	9.15302
1.31947	1.82212	9.0877
1.33518	1.80642	9.02719
1.35088	1.79071	8.97131
1.36659	1.775	8.9199
1.3823	1.75929	8.87282
1.39801	1.74358	8.82994
1.41372	1.72788	8.79114
1.42942	1.71217	8.75632
1.44513	1.69646	8.7254
1.46084	1.68075	8.69829
1.47655	1.66504	8.67493
1.49226	1.64934	8.65526
1.50796	1.63363	8.63923
1.52367	1.61792	8.6268
1.53938	1.60221	8.61794
1.55509	1.5865	8.61263
1.5708	1.5708	8.55823
1.5865	1.55509	8.61263
1.60221	1.53938	8.61794
1.61792	1.52367	8.6268
1.63363	1.50796	8.63923
1.64934	1.49226	8.65526
1.66504	1.47655	8.67493
1.68075	1.46084	8.69829
1.69646	1.44513	8.7254
1.71217	1.42942	8.75632
1.72788	1.41372	8.79114
1.74358	1.39801	8.82994
1.75929	1.3823	8.87282
1.775	1.36659	8.9199
1.79071	1.35088	8.97131
1.80642	1.33518	9.02719
1.82212	1.31947	9.0877
1.83783	1.30376	9.15302
1.85354	1.28805	9.22335
1.86925	1.27235	9.29891
1.88496	1.25664	9.37995
1.90066	1.24093	9.46674
1.91637	1.22522	9.55959
1.93208	1.20951	9.65884
1.94779	1.19381	9.76488
1.9635	1.1781	9.87814
1.9792	1.16239	9.99909
1.99491	1.14668	10.1283
2.01062	1.13097	10.2664
2.02633	1.11527	10.4141
2.04204	1.09956	10.5722
2.05774	1.08385	10.7416
2.07345	1.06814	10.9235
2.08916	1.05243	11.1192
2.10487	1.03673	11.3301
2.12058	1.02102	11.5581
2.13628	1.00531	11.8054
2.15199	0.989602	12.0746
2.1677	0.973894	12.3691
2.18341	0.958186	12.693
2.19911	0.942478	13.0517
2.21482	0.92677	13.4522
2.23053	0.911062	13.9042
2.24624	0.895354	14.4209
2.26195	0.879646	15.0218
2.27765	0.863938	15.7374
2.29336	0.84823	16.6183
2.30907	0.832522	17.7595
2.32478	0.816814	19.374
2.34049	0.801106	22.1418
2.35619	0.785398	39.7293
2.3719	0.76969	21.9215
2.38761	0.753982	22.6378
2.40332	0.738274	16.5792
2.41903	0.722566	16.6314
2.43473	0.706858	15.3297
2.45044	0.69115	14.693
2.46615	0.675442	14.6928
2.48186	0.659734	14.5595
2.49757	0.644026	12.9008
2.51327	0.628319	12.555
2.52898	0.612611	13.2728
2.54469	0.596903	12.7249
2.5604	0.581195	12.1874
2.57611	0.565487	11.672
2.59181	0.549779	11.5876
2.60752	0.534071	11.0649
2.62323	0.518363	11.3198
2.63894	0.502655	10.7597
2.65465	0.486947	10.5811
2.67035	0.471239	10.7416
2.68606	0.455531	10.5184
2.70177	0.439823	9.96265
2.71748	0.424115	10.0416
2.73319	0.408407	9.79752
2.74889	0.392699	9.84609
2.7646	0.376991	9.57958
2.78031	0.361283	9.59778
2.79602	0.345575	9.31597
2.81173	0.329867	9.60128
2.82743	0.314159	9.5825
2.84314	0.298451	9.25269
2.85885	0.282743	9.20691
2.87456	0.267035	8.88021
2.89027	0.251327	9.08053
2.90597	0.235619	8.99888
2.92168	0.219911	9.18924
2.93739	0.204204	8.80443
2.9531	0.188496	8.96017
2.96881	0.172788	8.83028
2.98451	0.15708	8.96526
3.00022	0.141372	8.54796
3.01593	0.125664	8.64765
3.03164	0.109956	8.73966
3.04734	0.0942478	8.55529
3.06305	0.0785398	8.6211
3.07876	0.0628319	8.67649
3.09447	0.0471239	8.7206
3.11018	0.0314159	8.75267
3.12588	0.015708	8.77215
3.14159	0	8.77868
-0.015708	3.12588	8.77215
9.02056e-17	3.11018	8.76563
0.015708	3.09447	8.74621
0.0314159	3.07876	8.71423
0.0471239	3.06305	8.67025
0.0628319	3.04734	8.61501
0.0785398	3.03164	8.54937
0.0942478	3.01593	8.73335
0.109956	3.00022	8.64159
0.125664	2.98451	8.54216
0.141372	2.96881	8.95852
0.15708	2.9531	8.82393
0.172788	2.93739	8.95356
0.188496	2.92168	8.79826
0.204204	2.90597	9.18215
0.219911	2.89027	8.99238
0.235619	2.87456	9.0739
0.251327	2.85885	8.87414
0.267035	2.84314	9.20011
0.282743	2.82743	9.24586
0.298451	2.81173	9.57479
0.314159	2.79602	9.59362
0.329867	2.78031	9.30927
0.345575	2.7646	9.59039
0.361283	2.74889	9.57236
0.376991	2.73319	9.83818
0.392699	2.71748	9.7899
0.408407	2.70177	10.0333
0.424115	2.68606	9.95481
0.439823	2.67035	10.5085
0.455531	2.65465	10.731
0.471239	2.63894	10.5715
0.486947	2.62323	10.7496
0.502655	2.60752	11.3069
0.518363	2.59181	11.0539
0.534071	2.57611	11.5739
0.549779	2.5604	11.6583
0.565487	2.54469	12.1704
0.581195	2.52898	12.7032
0.596903	2.51327	13.2447
0.612611	2.49757	12.5378
0.628319	2.48186	12.8817
0.644026	2.46615	14.5136
0.659734	2.45044	14.6503
0.675442	2.43473	14.657
0.69115	2.41903	15.2848
0.706858	2.40332	16.5573
0.722566	2.38761	19.824
0.738274	2.3719	21.6782
0.753982	2.35619	21.5804
0.76969	2.34049	38.7744
0.785398	2.32478	22.0794
0.801106	2.30907	19.3428
0.816814	2.29336	17.7386
0.832522	2.27765	16.6027
0.84823	2.26195	15.7249
0.863938	2.24624	15.0114
0.879646	2.23053	14.4119
0.895354	2.21482	13.8964
0.911062	2.19911	13.4453
0.92677	2.18341	13.0454
0.942478	2.1677	12.6873
0.958186	2.15199	12.3639
0.973894	2.13628	12.0698
0.989602	2.12058	11.8009
1.00531	2.10487	11.5539
1.02102	2.08916	11.3262
1.03673	2.07345	11.1155
1.05243	2.05774	10.92
1.06814	2.04204	10.7383
1.08385	2.02633	10.569
1.09956	2.01062	10.411
1.11527	1.99491	10.2635
1.13097	1.9792	10.1255
1.14668	1.9635	9.9964
1.16239	1.94779	9.87554
1.1781	1.93208	9.76237
1.19381	1.91637	9.65641
1.20951	1.90066	9.55723
1.22522	1.88496	9.46444
1.24093	1.86925	9.37771
1.25664	1.85354	9.29673
1.27235	1.83783	9.22121
1.28805	1.82212	9.15093
1.30376	1.80642	9.08565
1.31947	1.79071	9.02517
1.33518	1.775	8.96933
1.35088	1.75929	8.91795
1.36659	1.74358	8.8709
1.3823	1.72788	8.82804
1.39801	1.71217	8.78927
1.41372	1.69646	8.75447
1.42942	1.68075	8.72357
1.44513	1.66504	8.69648
1.46084	1.64934	8.67313
1.47655	1.63363	8.65347
1.49226	1.61792	8.63744
1.50796	1.60221	8.62502
1.52367	1.5865	8.61617
1.53938	1.5708	8.55823
1.55509	1.55509	8.6091
1.5708	1.53938	8.55823
1.5865	1.52367	8.61617
1.60221	1.50796	8.62502
1.61792	1.49226	8.63744
1.63363	1.47655	8.65347
1.64934	1.46084	8.67313
1.66504	1.44513	8.69648
1.68075	1.42942	8.72357
1.69646	1.41372	8.75447
1.71217	1.39801	8.78927
1.72788	1.3823	8.82804
1.74358	1.36659	8.8709
1.75929	1.35088	8.91795
1.775	1.33518	8.96933
1.79071	1.31947	9.02517
1.80642	1.30376	9.08565
1.82212	1.28805	9.15093
1.83783	1.27235	9.22121
1.85354	1.25664	9.29673
1.86925	1.24093	9.37771
1.88496	1.22522	9.46444
1.90066	1.20951	9.55723
1.91637	1.19381	9.65641
1.93208	1.1781	9.76237
1.94779	1.16239	9.87554
1.9635	1.14668	9.9964
1.9792	1.13097	10.1255
1.99491	1.11527	10.2635
2.01062	1.09956	10.411
2.02633	1.08385	10.569
2.04204	1.06814	10.7383
2.05774	1.05243	10.92
2.07345	1.03673	11.1155
2.08916	1.02102	11.3262
2.10487	1.00531	11.5539
2.12058	0.989602	11.8009
2.13628	0.973894	12.0698
2.15199	0.958186	12.3639
2.1677	0.942478	12.6873
2.18341	0.92677	13.0454
2.19911	0.911062	13.4453
2.21482	0.895354	13.8964
2.23053	0.879646	14.4119
2.24624	0.863938	15.0114
2.26195	0.84823	15.7249
2.27765	0.832522	16.6027
2.29336	0.816814	17.7386
2.30907	0.801106	19.3428
2.32478	0.785398	22.0794
2.34049	0.76969	38.7744
2.35619	0.753982	21.5804
2.3719	0.738274	21.6782
2.38761	0.722566	19.824
2.40332	0.706858	16.5573
2.41903	0.69115	15.2848
2.43473	0.675442	14.657
2.45044	0.659734	14.6503
2.46615	0.644026	14.5136
2.48186	0.628319	12.8817
2.49757	0.612611	12.5378
2.51327	0.596903	13.2447
2.52898	0.581195	12.7032
2.54469	0.565487	12.1704
2.5604	0.549779	11.6583
2.57611	0.534071	11.5739
2.59181	0.518363	11.0539
2.60752	0.502655	11.3069
2.62323	0.486947	10.7496
2.63894	0.471239	10.5715
2.65465	0.455531	10.731
2.67035	0.439823	10.5085
2.68606	0.424115	9.95481
2.70177	0.408407	10.0333
2.71748	0.392699	9.7899
2.73319	0.376991	9.83818
2.74889	0.361283	9.57236
2.7646	0.345575	9.59039
2.78031	0.329867	9.30927
2.79602	0.314159	9.59362
2.81173	0.298451	9.57479
2.82743	0.282743	9.24586
2.84314	0.267035	9.20011
2.85885	0.251327	8.87414
2.87456	0.235619	9.0739
2.89027	0.219911	8.99238
2.90597	0.204204	9.18215
2.92168	0.188496	8.79826
2.93739	0.172788	8.95356
2.9531	0.15708	8.82393
2.96881	0.141372	8.95852
2.98451	0.125664	8.54216
3.00022	0.109956	8.64159
3.01593	0.0942478	8.73335
3.03164	0.0785398	8.54937
3.04734	0.0628319	8.61501
3.06305	0.0471239	8.67025
3.07876	0.0314159	8.71423
3.09447	0.015708	8.74621
3.11018	0	8.76563
3.12588	-0.015708	8.77215
-0.0314159	3.11018	8.75267
-0.015708	3.09447	8.74621
1.80411e-16	3.07876	8.72696
0.015708	3.06305	8.69525
0.0314159	3.04734	8.65163
0.0471239	3.03164	8.59683
0.0628319	3.01593	8.79669
0.0785398	3.00022	8.71453
0.0942478	2.98451	8.62352
0.109956	2.96881	8.52486
0.125664	2.9531	8.93843
0.141372	2.93739	8.80502
0.15708	2.92168	8.93385
0.172788	2.90597	8.77987
0.188496	2.89027	9.16102
0.204204	2.87456	8.973
0.219911	2.85885	9.05411
0.235619	2.84314	9.41599
0.251327	2.82743	9.17985
0.267035	2.81173	9.22549
0.282743	2.79602	9.55183
0.298451	2.78031	9.57081
0.314159	2.7646	9.2893
0.329867	2.74889	9.56838
0.345575	2.73319	9.55087
0.361283	2.71748	9.8146
0.376991	2.70177	9.76723
0.392699	2.68606	10.0087
0.408407	2.67035	10.6063
0.424115	2.65465	10.4793
0.439823	2.63894	10.6994
0.455531	2.62323	10.5429
0.471239	2.60752	11.1017
0.486947	2.59181	11.2688
0.502655	2.57611	11.0214
0.518363	2.5604	11.5334
0.534071	2.54469	11.6181
0.549779	2.52898	12.1205
0.565487	2.51327	12.64
0.581195	2.49757	13.1638
0.596903	2.48186	13.6632
0.612611	2.46615	14.0886
0.628319	2.45044	14.3847
0.644026	2.43473	14.5299
0.659734	2.41903	15.4684
0.675442	2.40332	15.1584
0.69115	2.38761	16.3558
0.706858	2.3719	18.8941
0.722566	2.35619	20.316
0.738274	2.34049	20.8903
0.753982	2.32478	33.2104
0.76969	2.30907	21.8982
0.785398	2.29336	19.2505
0.801106	2.27765	17.6767
0.816814	2.26195	16.5562
0.832522	2.24624	15.6877
0.84823	2.23053	14.9804
0.863938	2.21482	14.3853
0.879646	2.19911	13.8731
0.895354	2.18341	13.4246
0.911062	2.1677	13.0268
0.92677	2.15199	12.6703
0.942478	2.13628	12.3483
0.958186	2.12058	12.0554
0.973894	2.10487	11.7875
0.989602	2.08916	11.5414
1.00531	2.07345	11.3144
1.02102	2.05774	11.1044
1.03673	2.04204	10.9095
1.05243	2.02633	10.7283
1.06814	2.01062	10.5595
1.08385	1.99491	10.402
1.09956	1.9792	10.2548
1.11527	1.9635	10.1171
1.13097	1.94779	9.98834
1.14668	1.93208	9.86776
1.16239	1.91637	9.75484
1.1781	1.90066	9.64912
1.19381	1.88496	9.55015
1.20951	1.86925	9.45756
1.22522	1.85354	9.371
1.24093	1.83783	9.29018
1.25664	1.82212	9.21481
1.27235	1.80642	9.14466
1.28805	1.79071	9.07951
1.30376	1.775	9.01915
1.31947	1.75929	8.96341
1.33518	1.74358	8.91212
1.35088	1.72788	8.86516
1.36659	1.71217	8.82238
1.3823	1.69646	8.78367
1.39801	1.68075	8.74893
1.41372	1.66504	8.71808
1.42942	1.64934	8.69104
1.44513	1.63363	8.66773
1.46084	1.61792	8.6481
1.47655	1.60221	8.6321
1.49226	1.5865	8.6197
1.50796	1.5708	8.55823
1.52367	1.55509	8.60557
1.53938	1.53938	8.60381
1.55509	1.52367	8.60557
1.5708	1.50796	8.55823
1.5865	1.49226	8.6197
1.60221	1.47655	8.6321
1.61792	1.46084	8.6481
1.63363	1.44513	8.66773
1.64934	1.42942	8.69104
1.66504	1.41372	8.71808
1.68075	1.39801	8.74893
1.69646	1.3823	8.78367
1.71217	1.36659	8.82238
1.72788	1.35088	8.86516
1.74358	1.33518	8.91212
1.75929	1.31947	8.96341
1.775	1.30376	9.01915
1.79071	1.28805	9.07951
1.80642	1.27235	9.14466
1.82212	1.25664	9.21481
1.83783	1.24093	9.29018
1.85354	1.22522	9.371
1.86925	1.20951	9.45756
1.88496	1.19381	9.55015
1.90066	1.1781	9.64912
1.91637	1.16239	9.75484
1.93208	1.14668	9.86776
